AD,ED,NAME,LOCATION
80,30,PS 108 PHILIP J. ABINANTI ,1166 NEILL AVENUE
80,31,IS 144 MICHELANGELO ,2545 GUNTHER AVENUE
80,32,IS 144 MICHELANGELO ,2545 GUNTHER AVENUE
80,33,IS 144 MICHELANGELO ,2545 GUNTHER AVENUE
80,34,IS 144 MICHELANGELO ,2545 GUNTHER AVENUE
80,35,PS 121 THROOP ,2750 THROOP AVENUE
80,36,PS 121 THROOP ,2750 THROOP AVENUE
80,37,COLUMBUS HIGH SCHOOL ,925 ASTOR AVENUE
80,38,PS 89 BRONX ,980 MACE AVENUE
80,39,PS 89 BRONX ,980 MACE AVENUE
80,40,COLUMBUS HIGH SCHOOL ,925 ASTOR AVENUE
80,41,PS 89 BRONX ,980 MACE AVENUE
80,42,PELHAM PKWY COMM CTR ,785 PELHAM PARKWAY NORTH
80,43,COLUMBUS HIGH SCHOOL ,925 ASTOR AVENUE
80,44,COLUMBUS HIGH SCHOOL ,925 ASTOR AVENUE
80,45,JHS 135 F.D. WHALEN ,2441 WALLACE AVENUE
80,46,JHS 135 F.D. WHALEN ,2441 WALLACE AVENUE
80,47,PS 96 RICHARD RODGERS ,2385 OLINVILLE AVENUE
80,48,PS 96 RICHARD RODGERS ,2385 OLINVILLE AVENUE
80,49,JHS 135 F.D. WHALEN ,2441 WALLACE AVENUE
80,50,PS 96 RICHARD RODGERS ,2385 OLINVILLE AVENUE
80,51,JHS 135 F.D. WHALEN ,2441 WALLACE AVENUE
80,52,PS 76 THE BENNINGTON SCHOOL ,900 ADEE AVENUE
80,53,PS 76 THE BENNINGTON SCHOOL ,900 ADEE AVENUE
80,54,JHS 80 THE MOSHOLU PARKWAY ,149 E MOSHOLU PARKWAY N
80,55,PS 76 THE BENNINGTON SCHOOL ,900 ADEE AVENUE
80,56,TRACY TOWERS COMM ROOM,40 W MOSHOLU PARKWAY S
80,57,PS 76 THE BENNINGTON SCHOOL ,900 ADEE AVENUE
80,58,PS 89 BRONX ,980 MACE AVENUE
80,59,PS 89 BRONX ,980 MACE AVENUE
80,60,PS 41 GUN HILL ROAD ,3352 OLINVILLE AVENUE
80,61,PS 41 GUN HILL ROAD ,3352 OLINVILLE AVENUE
80,62,PARKSIDE SENIOR CENTER ,644 ADEE AVENUE
80,63,PS 41 GUN HILL ROAD ,3352 OLINVILLE AVENUE
80,64,PS 41 GUN HILL ROAD ,3352 OLINVILLE AVENUE
80,65,TRACY TOWERS COMM ROOM,40 W MOSHOLU PARKWAY S
80,66,IS 144 MICHELANGELO ,2545 GUNTHER AVENUE
80,67,IS 144 MICHELANGELO ,2545 GUNTHER AVENUE
80,68,IS 144 MICHELANGELO ,2545 GUNTHER AVENUE
80,69,IS 144 MICHELANGELO ,2545 GUNTHER AVENUE
80,70,PS 121 THROOP ,2750 THROOP AVENUE
80,71,PS 121 THROOP ,2750 THROOP AVENUE
80,72,PS 121 THROOP ,2750 THROOP AVENUE
80,73,PS 121 THROOP ,2750 THROOP AVENUE
80,74,PARKSIDE SENIOR CENTER ,644 ADEE AVENUE
80,75,PS 56 ,341 EAST 207 STREET
80,76,SCOTT TOWERS COMMUNITY ROOM ,3410 PAUL AVENUE
80,77,PS 56 ,341 EAST 207 STREET
80,78,PS 56 ,341 EAST 207 STREET
80,79,PS 56 ,341 EAST 207 STREET
80,80,PS 56 ,341 EAST 207 STREET
80,81,PS 56 ,341 EAST 207 STREET
80,82,PS 8 ISAAC VARIAN ,3010 BRIGGS AVENUE
80,83,JHS 80 THE MOSHOLU PARKWAY ,149 E MOSHOLU PARKWAY N
80,84,JHS 80 THE MOSHOLU PARKWAY ,149 E MOSHOLU PARKWAY N
80,85,MOSHOLU MONTEFIORE COMM CTR ,3450 DEKALB AVE
80,86,MOSHOLU MONTEFIORE COMM CTR ,3450 DEKALB AVE
80,87,TRACY TOWERS COMM ROOM,40 W MOSHOLU PARKWAY S
80,88,PS 108 PHILIP J. ABINANTI ,1166 NEILL AVENUE
80,89,COLUMBUS HIGH SCHOOL ,925 ASTOR AVENUE
80,90,IS 166 BX EARLY COLLEGE ACAD FOR TEACH & LEARN ..,250 E 164 ST
80,90,IS 166 BX EARLY COLLEGE ACAD FOR TEACH & LEARN ..,250 E 164 ST
80,90,PS 121 THROOP ,2750 THROOP AVENUE
80,91,PS 56 ,341 EAST 207 STREET
80,92,PS 76 THE BENNINGTON SCHOOL ,900 ADEE AVENUE
80,93,PS 357 YOUNG VOICES ACADEMY ,800 LYDIG AVENUE
80,94,PS 56 ,341 EAST 207 STREET
80,95,JHS 80 THE MOSHOLU PARKWAY ,149 E MOSHOLU PARKWAY N
80,95,JHS 80 THE MOSHOLU PARKWAY ,149 E MOSHOLU PARKWAY N
81,1,THE PLAZA REHAB AND NURSING CNTR ,100 W KINGSBRIDGE RD
81,2,PS 86 KINGSBRIDGE HEIGHTS ,2756 RESERVOIR AVENUE
81,3,PS 86 KINGSBRIDGE HEIGHTS ,2756 RESERVOIR AVENUE
81,4,PS 86 KINGSBRIDGE HEIGHTS ,2756 RESERVOIR AVENUE
81,5,PS 86 KINGSBRIDGE HEIGHTS ,2756 RESERVOIR AVENUE
81,6,MS 143 MARIE CURIE SCHOOL FOR HLTH PROFESS .,120 W 231 ST
81,7,MS 143 MARIE CURIE SCHOOL FOR HLTH PROFESS .,120 W 231 ST
81,8,PS 360 ,2880 KINGSBRIDGE TERRACE
81,9,PS 360 ,2880 KINGSBRIDGE TERRACE
81,10,FT. INDEPENDENCE COMMUNITY CENTER ,3350 BAILEY AVE
81,11,PS 103 HECTOR FONTANEZ ,4125 CARPENTER AVENUE
81,12,FT. INDEPENDENCE COMM CTR ,3350 BAILEY AVENUE
81,13,FT. INDEPENDENCE COMM CTR ,3350 BAILEY AVENUE
81,14,PS 95 ,3961 HILLMAN AVENUE
81,15,PS 95 ,3961 HILLMAN AVENUE
81,16,FT. INDEPENDENCE COMM CTR ,3350 BAILEY AVENUE
81,17,PS 103 HECTOR FONTANEZ ,4125 CARPENTER AVENUE
81,18,PS 103 HECTOR FONTANEZ ,4125 CARPENTER AVENUE
81,19,PS 103 HECTOR FONTANEZ ,4125 CARPENTER AVENUE
81,20,PS 16 WAKEFIELD ,4550 CARPENTER AVENUE
81,21,PS 16 WAKEFIELD ,4550 CARPENTER AVENUE
81,22,PS 16 WAKEFIELD ,4550 CARPENTER AVENUE
81,23,PS 16 WAKEFIELD ,4550 CARPENTER AVENUE
81,24,PS 16 WAKEFIELD ,4550 CARPENTER AVENUE
81,25,PS 19 JUDITH K. WEISS,4318 KATONAH AVENUE
81,26,PS 19 JUDITH K. WEISS,4318 KATONAH AVENUE
81,27,PS 19 JUDITH K. WEISS,4318 KATONAH AVENUE
81,28,PS 19 JUDITH K. WEISS,4318 KATONAH AVENUE
81,29,PS 19 JUDITH K. WEISS,4318 KATONAH AVENUE
81,30,PS 19 JUDITH K. WEISS,4318 KATONAH AVENUE
81,31,PS 19 JUDITH K. WEISS,4318 KATONAH AVENUE
81,32,PS 19 JUDITH K. WEISS,4318 KATONAH AVENUE
81,33,PS 95 ,3961 HILLMAN AVENUE
81,34,PS 95 ,3961 HILLMAN AVENUE
81,35,PS 95 ,3961 HILLMAN AVENUE
81,36,PS 95 ,3961 HILLMAN AVENUE
81,37,FT. INDEPENDENCE COMMUNITY CENTER ,3350 BAILEY AVE
81,38,FT. INDEPENDENCE COMMUNITY CENTER ,3350 BAILEY AVE
81,39,PS 207 ,3030 GODWIN TERRACE
81,40,PS 207 ,3030 GODWIN TERRACE
81,41,PS 207 ,3030 GODWIN TERRACE
81,42,PS 207 ,3030 GODWIN TERRACE
81,43,PS 207 ,3030 GODWIN TERRACE
81,44,PS 207 ,3030 GODWIN TERRACE
81,45,PS 207 ,3030 GODWIN TERRACE
81,46,PS 207 ,3030 GODWIN TERRACE
81,47,PS 207 ,3030 GODWIN TERRACE
81,48,HEBREW INST OF RIVERDALE ,3700 HENRY HUDSON PKWY
81,49,HEBREW INST OF RIVERDALE ,3700 HENRY HUDSON PKWY
81,50,HEBREW INST OF RIVERDALE ,3700 HENRY HUDSON PKWY
81,51,HEBREW INST OF RIVERDALE ,3700 HENRY HUDSON PKWY
81,52,HEBREW INST OF RIVERDALE ,3700 HENRY HUDSON PKWY
81,53,PS 81 ROBERT J. CHRISTEN ,5550 RIVERDALE AVENUE
81,54,HEBREW INST OF RIVERDALE ,3700 HENRY HUDSON PKWY
81,55,PS 81 ROBERT J. CHRISTEN ,5550 RIVERDALE AVENUE
81,56,PS 81 ROBERT J. CHRISTEN ,5550 RIVERDALE AVENUE
81,57,PS 81 ROBERT J. CHRISTEN ,5550 RIVERDALE AVENUE
81,58,PS 81 ROBERT J. CHRISTEN ,5550 RIVERDALE AVENUE
81,59,PS 81 ROBERT J. CHRISTEN ,5550 RIVERDALE AVENUE
81,60,PS 81 ROBERT J. CHRISTEN ,5550 RIVERDALE AVENUE
81,61,PS 81 ROBERT J. CHRISTEN ,5550 RIVERDALE AVENUE
81,62,RIVERDALE -- YMY-WHA,5625 ARLINGTON AVENUE
81,63,PS 81 ROBERT J. CHRISTEN ,5550 RIVERDALE AVENUE
81,64,RIVERDALE -- YMY-WHA,5625 ARLINGTON AVENUE
81,65,PS 81 ROBERT J. CHRISTEN ,5550 RIVERDALE AVENUE
81,66,PS 81 ROBERT J. CHRISTEN ,5550 RIVERDALE AVENUE
81,67,PS 81 ROBERT J. CHRISTEN ,5550 RIVERDALE AVENUE
81,68,MS/HS 141 RIVERDALE/KINGSBRIDGE ACAD ,660 WEST 237 ST
81,69,MS/HS 141 RIVERDALE/KINGSBRIDGE ACAD ,660 WEST 237 ST
81,70,MS/HS 141 RIVERDALE/KINGSBRIDGE ACAD ,660 WEST 237 ST
81,71,MS/HS 141 RIVERDALE/KINGSBRIDGE ACAD ,660 WEST 237 ST
81,72,MS/HS 141 RIVERDALE/KINGSBRIDGE ACAD ,660 WEST 237 ST
81,73,MS/HS 141 RIVERDALE/KINGSBRIDGE ACAD ,660 WEST 237 ST
81,74,HEBREW INST OF RIVERDALE ,3700 HENRY HUDSON PKWY
81,75,HEBREW INST OF RIVERDALE ,3700 HENRY HUDSON PKWY
81,76,HEBREW INST OF RIVERDALE ,3700 HENRY HUDSON PKWY
81,77,HEBREW INST OF RIVERDALE ,3700 HENRY HUDSON PKWY
81,78,THE ARBOR ,3260 HENRY HUDSON PARKWAY
81,79,MS/HS 141 RIVERDALE/KINGSBRIDGE ACAD ,660 WEST 237 ST
81,80,SCHERVIER REHAB & NURSING CTR ,2975 INDEPENDENCE AVE
81,81,THE ARBOR ,3260 HENRY HUDSON PARKWAY
81,82,THE ARBOR ,3260 HENRY HUDSON PARKWAY
81,83,SCHERVIER REHAB & NURSING CTR ,2975 INDEPENDENCE AVE
81,84,SCHERVIER REHAB & NURSING CTR ,2975 INDEPENDENCE AVE
81,85,RIVERPOINT TOWERS COMM RM ,555 KAPPOCK ST
81,86,RIVERPOINT TOWERS COMM RM ,555 KAPPOCK ST
81,87,RIVERPOINT TOWERS COMM RM ,555 KAPPOCK ST
81,88,RIVERPOINT TOWERS COMM RM ,555 KAPPOCK ST
81,89,RIVERPOINT TOWERS COMM RM ,555 KAPPOCK ST
81,90,RIVERPOINT TOWERS COMM RM ,555 KAPPOCK ST
81,91,HEBREW HOME ,5901 PALISADE AVENUE
81,92,MOSHOLU MONTEFIORE COMM CNTR ,3450 DEKALB AVE
81,93,MOSHOLU MONTEFIORE COMM CNTR ,3450 DEKALB AVE
81,94,PS 94 KINGS COLLEGE SCHOOL ..,3530 KINGS COLLEGE PLACE
81,95,JHS 80 THE MOSHOLU PARKWAY ,149 E MOSHOLU PARKWAY N
81,95,JHS 80 THE MOSHOLU PARKWAY ,149 E MOSHOLU PARKWAY N
81,95,JHS 80 THE MOSHOLU PARKWAY ,149 E MOSHOLU PKWY N
81,96,PS 94 KINGS COLLEGE SCHOOL ..,3530 KINGS COLLEGE PLACE
81,97,PS 94 KINGS COLLEGE SCHOOL ..,3530 KINGS COLLEGE PLACE
81,98,PS 94 KINGS COLLEGE SCHOOL ..,3530 KINGS COLLEGE PLACE
81,99,PS 56 ,341 EAST 207 STREET
81,100,PS 94 KINGS COLLEGE SCHOOL ..,3530 KINGS COLLEGE PLACE
81,101,PS 94 KINGS COLLEGE SCHOOL ..,3530 KINGS COLLEGE PLACE
81,102,FT. INDEPENDENCE COMM CTR ,3350 BAILEY AVENUE
81,103,FT. INDEPENDENCE COMM CTR ,3350 BAILEY AVENUE
81,104,PS 94 KINGS COLLEGE SCHOOL ..,3530 KINGS COLLEGE PLACE
81,105,PS 103 HECTOR FONTANEZ ,4125 CARPENTER AVENUE
81,106,MS/HS 141 RIVERDALE/KINGSBRIDGE ACAD ,660 W 237 ST
81,107,PS 94 KINGS COLLEGE SCHOOL ..,3530 KINGS COLLEGE PLACE
81,107,PS 94 KINGS COLLEGE SCHOOL ..,3530 KINGS COLLEGE PLACE
82,1,ST. FRANCES DE CHANTAL CHURCH ,190 HOLLYWOOD AVE
82,2,ST. FRANCES DE CHANTAL CHURCH ,190 HOLLYWOOD AVE
82,3,LOCUST POINT CIVIC HALL ,3300 TIERNEY PLACE
82,4,EDGEWATER VOLUNTEER FIRE HOUSE ,1 ADEE DRIVE
82,5,EDGEWATER VOLUNTEER FIRE HOUSE ,1 ADEE DRIVE
82,6,ST. FRANCES DE CHANTAL CHURCH ,190 HOLLYWOOD AVE
82,7,ST. FRANCES DE CHANTAL CHURCH ,190 HOLLYWOOD AVE
82,8,PRESTON HIGH SCHOOL ,2780 SCHURZ AVENUE
82,9,PRESTON HIGH SCHOOL ,2780 SCHURZ AVENUE
82,10,PRESTON HIGH SCHOOL ,2780 SCHURZ AVENUE
82,11,PS 72 DR. WILLIAM DORNEY ,2951 DEWEY AVENUE
82,12,PS 72 DR. WILLIAM DORNEY ,2951 DEWEY AVENUE
82,13,THROGGS NECK SENIOR CENTER ,2705 SCHLEY AVENUE
82,14,PS 72 DR. WILLIAM DORNEY ,2951 DEWEY AVENUE
82,15,THROGGS NECK SENIOR CENTER ,2705 SCHLEY AVENUE
82,16,PS 72 DR. WILLIAM DORNEY ,2951 DEWEY AVENUE
82,17,PS 72 DR. WILLIAM DORNEY ,2951 DEWEY AVENUE
82,18,MS 101 EDWARD R. BYRNE ,2750 LAFAYETTE AVENUE
82,19,MS 101 EDWARD R. BYRNE ,2750 LAFAYETTE AVENUE
82,20,PS 14 SENATOR JOHN CALANDRA ,3041 BRUCKNER BLVD
82,21,MS 101 EDWARD R. BYRNE ,2750 LAFAYETTE AVENUE
82,22,MS 101 EDWARD R. BYRNE ,2750 LAFAYETTE AVENUE
82,23,PS/MS 194 ,2365 WATERBURY AVENUE
82,24,PS 14 SENATOR JOHN CALANDRA ,3041 BRUCKNER BLVD
82,25,PS 14 SENATOR JOHN CALANDRA ,3041 BRUCKNER BLVD
82,26,OLIVET GOSPEL ASSEMBLY ,3900 DYRE AVENUE
82,27,PS/MS 194 ,2365 WATERBURY AVENUE
82,28,JHS 127 THE CASTLE HILL SCHOOL ,1560 PURDY ST
82,29,JHS 127 THE CASTLE HILL SCHOOL ,1560 PURDY ST
82,30,PS 12 LEWIS AND CLARK SCHOOL ,2555 TRATMAN AVENUE
82,31,PS 12 LEWIS AND CLARK SCHOOL ,2555 TRATMAN AVENUE
82,32,PS 71 ROSE E. SCALA SCHOOL ,3040 ROBERTS AVENUE
82,33,PS 71 ROSE E. SCALA SCHOOL ,3040 ROBERTS AVENUE
82,34,PS 71 ROSE E. SCALA SCHOOL ,3040 ROBERTS AVENUE
82,35,PS 71 ROSE E. SCALA SCHOOL ,3040 ROBERTS AVENUE
82,36,1720 MAYFLOWER TERRACE ,1720 MAYFLOWER AVENUE
82,37,PS 71 ROSE E. SCALA SCHOOL ,3040 ROBERTS AVENUE
82,38,OUR LADY OF ASSUMPTION SCH ,1617 PARKVIEW AVE
82,39,OUR LADY OF ASSUMPTION SCH ,1617 PARKVIEW AVE
82,40,PS 14 SENATOR JOHN CALANDRA ,3041 BRUCKNER BLVD
82,41,AMPERE AVE KNIGHTS OF COLUMBUS HALL,3243 AMPERE AVE
82,42,AMPERE AVE KNIGHTS OF COLUMBUS HALL,3243 AMPERE AVE
82,43,PS 14 SENATOR JOHN CALANDRA ,3041 BRUCKNER BLVD
82,44,AMPERE AVE KNIGHTS OF COLUMBUS HALL,3243 AMPERE AVE
82,45,AMPERE AVE KNIGHTS OF COLUMBUS HALL,3243 AMPERE AVE
82,46,AMPERE AVE KNIGHTS OF COLUMBUS HALL,3243 AMPERE AVE
82,47,AMPERE AVE KNIGHTS OF COLUMBUS HALL,3243 AMPERE AVE
82,48,AMPERE AVE KNIGHTS OF COLUMBUS HALL,3243 AMPERE AVE
82,49,AMPERE AVE KNIGHTS OF COLUMBUS HALL,3243 AMPERE AVE
82,50,1720 MAYFLOWER TERRACE ,1720 MAYFLOWER AVENUE
82,51,HELLENIC ORTHODOX COMM CH ,3573 BRUCKNER BLVD
82,52,HUTCHINSON RIVER COMM CNTR .,1950 HUTCHINSON RIVER PKWY
82,53,HELLENIC ORTHODOX COMM CH ,3573 BRUCKNER BLVD
82,54,IS 144 MICHELANGELO ,2545 GUNTHER AVENUE
82,55,HUTCHINSON RIVER COMM CNTR .,1950 HUTCHINSON RIVER PKWY
82,56,VAN NEST ACADEMY-PS/MS 498 ,1640 BRONXDALE AVENUE
82,57,VAN NEST ACADEMY-PS/MS 498 ,1640 BRONXDALE AVENUE
82,58,PS 108 PHILIP J. ABINANTI ,1166 NEILL AVENUE
82,59,ADULT BEHAVIORAL HEALTH CENTER ,1500 WATERS PL
82,60,PS 175 CITY ISLAND ,200 CITY ISLAND AVENUE
82,61,PS 175 CITY ISLAND ,200 CITY ISLAND AVENUE
82,62,PS 175 CITY ISLAND ,200 CITY ISLAND AVENUE
82,63,PS 175 CITY ISLAND ,200 CITY ISLAND AVENUE
82,64,PS 12 LEWIS AND CLARK SCHOOL ,2555 TRATMAN AVENUE
82,65,CO-OP CITY 2049 BARTOW AVE COMM CTR ,2049 BARTOW AVE
82,66,PS 160 WALT DISNEY SCHOOL .,4140 HUTCHINSON RIVER PKWY E
82,67,PS 160 WALT DISNEY SCHOOL .,4140 HUTCHINSON RIVER PKWY E
82,68,PS 160 WALT DISNEY SCHOOL .,4140 HUTCHINSON RIVER PKWY E
82,69,PS 160 WALT DISNEY SCHOOL .,4140 HUTCHINSON RIVER PKWY E
82,70,PS 160 WALT DISNEY SCHOOL .,4140 HUTCHINSON RIVER PKWY E
82,71,CO-OP CITY EINSTEIN COMM CTR #3 ,135 EINSTEIN LOOP
82,72,CO-OP CITY EINSTEIN COMM CTR #3 ,135 EINSTEIN LOOP
82,73,CO-OP CITY EINSTEIN COMM CTR #3 ,135 EINSTEIN LOOP
82,74,CO-OP CITY EINSTEIN COMM CTR #3 ,135 EINSTEIN LOOP
82,75,CO-OP CITY EINSTEIN COMM CTR #3 ,135 EINSTEIN LOOP
82,76,CO-OP CITY EINSTEIN COMM CTR #3 ,135 EINSTEIN LOOP
82,77,PS 160 WALT DISNEY SCHOOL .,4140 HUTCHINSON RIVER PKWY E
82,78,CO-OP CITY 2049 BARTOW AVE COMM CTR ,2049 BARTOW AVE
82,79,CO-OP CITY 2049 BARTOW AVE COMM CTR ,2049 BARTOW AVE
82,80,TRUMAN HIGH SCHOOL ,750 BAYCHESTER AVENUE
82,81,TRUMAN HIGH SCHOOL ,750 BAYCHESTER AVENUE
82,82,CO-OP CITY 2049 BARTOW AVE COMM CTR ,2049 BARTOW AVE
82,83,CO-OP CITY 2049 BARTOW AVE COMM CTR ,2049 BARTOW AVE
82,84,CO-OP CITY 2049 BARTOW AVE COMM CTR ,2049 BARTOW AVE
82,85,CO-OP CITY 2049 BARTOW AVE COMM CTR ,2049 BARTOW AVE
82,86,CO-OP CITY 2049 BARTOW AVE COMM CTR ,2049 BARTOW AVE
82,87,CO-OP CITY 2049 BARTOW AVE COMM CTR ,2049 BARTOW AVE
82,88,"CO-OP CITY DREISER LOOP ROOM #1, #2 & #4 .",177 DREISER LOOP
82,89,STORE FRONT ,105 DREISER LOOP
82,90,"CO-OP CITY DREISER LOOP ROOM #1, #2 & #4 .",177 DREISER LOOP
82,91,"CO-OP CITY DREISER LOOP ROOM #1, #2 & #4 .",177 DREISER LOOP
82,92,"CO-OP CITY DREISER LOOP ROOM #1, #2 & #4 .",177 DREISER LOOP
82,93,ST. MICHAELâ€™S ROMAN CATHOLIC CH ,765 CO-OP CITY BLVD
82,94,ST. MICHAELâ€™S ROMAN CATHOLIC CH ,765 CO-OP CITY BLVD
82,95,"CO-OP CITY DREISER LOOP ROOM #1, #2 & #4 .",177 DREISER LOOP
82,96,"CO-OP CITY DREISER LOOP ROOM #1, #2 & #4 .",177 DREISER LOOP
82,97,"CO-OP CITY DREISER LOOP ROOM #1, #2 & #4 .",177 DREISER LOOP
82,98,"CO-OP CITY DREISER LOOP ROOM #1, #2 & #4 .",177 DREISER LOOP
82,99,STORE FRONT ,105 DREISER LOOP
82,100,"CO-OP CITY DREISER LOOP ROOM #1, #2 & #4 .",177 DREISER LOOP
82,101,STORE FRONT ,105 DREISER LOOP
82,102,TRUMAN HIGH SCHOOL ,750 BAYCHESTER AVENUE
82,103,TRUMAN HIGH SCHOOL ,750 BAYCHESTER AVENUE
82,104,TRUMAN HIGH SCHOOL ,750 BAYCHESTER AVENUE
82,105,ST. MICHAELâ€™S ROMAN CATHOLIC CH ,765 CO-OP CITY BLVD
82,106,ST. MICHAELâ€™S ROMAN CATHOLIC CH ,765 CO-OP CITY BLVD
82,107,PS 94 KINGS COLLEGE SCHOOL ..,3530 KINGS COLLEGE PLACE
82,107,PS 94 KINGS COLLEGE SCHOOL ..,3530 KINGS COLLEGE PLACE
82,107,OLIVET GOSPEL ASSEMBLY ,3900 DYRE AVENUE
82,108,PS 160 WALT DISNEY SCHOOL .,4140 HUTCHINSON RIVER PKWY E
82,109,ST. MICHAELâ€™S ROMAN CATHOLIC CH ,765 CO-OP CITY BLVD
82,110,IS 144 MICHELANGELO ,2545 GUNTHER AVENUE
82,111,PS 160 WALT DISNEY SCHOOL .,4140 HUTCHINSON RIVER PKWY E
82,112,OLIVET GOSPEL ASSEMBLY ,3900 DYRE AVENUE
82,113,PS 160 WALT DISNEY SCHOOL .,4140 HUTCHINSON RIVER PKWY E
82,114,OLIVET GOSPEL ASSEMBLY ,3900 DYRE AVENUE
82,115,CO-OP CITY EINSTEIN COMM CTR #3 ,135 EINSTEIN LOOP
82,116,PS 160 WALT DISNEY SCHOOL .,4140 HUTCHINSON RIVER PKWY E
82,117,OLIVET GOSPEL ASSEMBLY ,3900 DYRE AVENUE
82,118,OLIVET GOSPEL ASSEMBLY ,3900 DYRE AVENUE
82,119,VAN NEST ACADEMY-PS/MS 498 ,1640 BRONXDALE AVENUE
82,119,VAN NEST ACADEMY-PS/MS 498 ,1640 BRONXDALE AVENUE
83,1,HOLY ROSARY CHURCH ,2950 EASTCHESTER ROAD
83,2,HOLY ROSARY CHURCH ,2950 EASTCHESTER ROAD
83,3,HOLY ROSARY CHURCH ,2950 EASTCHESTER ROAD
83,4,HOLY ROSARY CHURCH ,2950 EASTCHESTER ROAD
83,5,HOLY ROSARY CHURCH ,2950 EASTCHESTER ROAD
83,6,PS 78 ANNE HUTCHINSON ,1400 NEEDHAM AVENUE
83,7,HOLY ROSARY CHURCH ,2950 EASTCHESTER ROAD
83,8,MARK TERRACE APARTMENT BUILDING ,3410 DE REIMER AVE
83,9,HOLY ROSARY CHURCH ,2950 EASTCHESTER ROAD
83,10,HOLY ROSARY CHURCH ,2950 EASTCHESTER ROAD
83,11,PS 78 ANNE HUTCHINSON ,1400 NEEDHAM AVENUE
83,12,HOLY ROSARY CHURCH ,2950 EASTCHESTER ROAD
83,13,PS 78 ANNE HUTCHINSON ,1400 NEEDHAM AVENUE
83,14,MARK TERRACE APARTMENT BUILDING ,3410 DE REIMER AVE
83,15,PS 78 ANNE HUTCHINSON ,1400 NEEDHAM AVENUE
83,16,PS 78 ANNE HUTCHINSON ,1400 NEEDHAM AVENUE
83,17,PS 78 ANNE HUTCHINSON ,1400 NEEDHAM AVENUE
83,18,PS 78 ANNE HUTCHINSON ,1400 NEEDHAM AVENUE
83,19,PS 78 ANNE HUTCHINSON ,1400 NEEDHAM AVENUE
83,20,PS 78 ANNE HUTCHINSON ,1400 NEEDHAM AVENUE
83,21,EASTCHESTER COMMUNITY CENTER ,3016 YATES AVENUE
83,22,EASTCHESTER COMMUNITY CENTER ,3016 YATES AVENUE
83,23,EASTCHESTER COMMUNITY CENTER ,3016 YATES AVENUE
83,24,EASTCHESTER COMMUNITY CENTER ,3016 YATES AVENUE
83,25,PS 121 THROOP ,2750 THROOP AVENUE
83,26,PS 76 THE BENNINGTON SCHOOL ,900 ADEE AVENUE
83,27,PS 76 THE BENNINGTON SCHOOL ,900 ADEE AVENUE
83,28,GUN HILL COMMUNITY CENTER ,745 MAGENTA STREET
83,29,PS 41 GUN HILL ROAD ,3352 OLINVILLE AVENUE
83,30,PS 41 GUN HILL ROAD ,3352 OLINVILLE AVENUE
83,31,TILDEN TOWERS II ,801 TILDEN STREET
83,32,PS 113 GLOBE SCH FOR ENVIR RESEARCH ..,3710 BARNES AVE
83,33,TILDEN TOWERS II ,801 TILDEN STREET
83,34,TILDEN TOWERS II ,801 TILDEN STREET
83,35,PS 41 GUN HILL ROAD ,3352 OLINVILLE AVENUE
83,36,PS 41 GUN HILL ROAD ,3352 OLINVILLE AVENUE
83,37,PS 113 GLOBE SCH FOR ENVIR RESEARCH ..,3710 BARNES AVE
83,38,PS 113 GLOBE SCH FOR ENVIR RESEARCH ..,3710 BARNES AVE
83,39,PS 113 GLOBE SCH FOR ENVIR RESEARCH ..,3710 BARNES AVE
83,40,PS 113 GLOBE SCH FOR ENVIR RESEARCH ..,3710 BARNES AVE
83,41,PS 78 ANNE HUTCHINSON ,1400 NEEDHAM AVENUE
83,42,PS 113 GLOBE SCH FOR ENVIR RESEARCH ..,3710 BARNES AVE
83,43,PS 113 GLOBE SCH FOR ENVIR RESEARCH ..,3710 BARNES AVE
83,44,PS 113 GLOBE SCH FOR ENVIR RESEARCH ..,3710 BARNES AVE
83,45,SAINT LUKEâ€™S HOUSING ,3911 BARNES AVENUE
83,46,PARKSIDE DEVELOPMENT COMM ROOM ,3856 BRONX BLVD
83,47,PS 103 HECTOR FONTANEZ ,4125 CARPENTER AVENUE
83,48,PS 103 HECTOR FONTANEZ ,4125 CARPENTER AVENUE
83,49,SAINT LUKEâ€™S HOUSING ,3911 BARNES AVENUE
83,50,PS 103 HECTOR FONTANEZ ,4125 CARPENTER AVENUE
83,51,PS 103 HECTOR FONTANEZ ,4125 CARPENTER AVENUE
83,52,PS 103 HECTOR FONTANEZ ,4125 CARPENTER AVENUE
83,53,PS 113 GLOBE SCH FOR ENVIR RESEARCH ..,3710 BARNES AVE
83,54,PS 103 HECTOR FONTANEZ ,4125 CARPENTER AVENUE
83,55,BAYCHESTER COMMUNITY CENTER ,1220 EAST 229 STREET
83,56,BAYCHESTER COMMUNITY CENTER ,1220 EAST 229 STREET
83,57,BAYCHESTER COMMUNITY CENTER ,1220 EAST 229 STREET
83,58,EDENWALD COMMUNITY CENTER ,1150 EAST 229 STREET
83,59,EDENWALD COMMUNITY CENTER ,1150 EAST 229 STREET
83,60,EDENWALD COMMUNITY CENTER ,1150 EAST 229 STREET
83,61,BAYCHESTER COMMUNITY CENTER ,1220 EAST 229 STREET
83,62,EDENWALD COMMUNITY CENTER ,1150 EAST 229 STREET
83,63,EDENWALD COMMUNITY CENTER ,1150 EAST 229 STREET
